activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value
15458488,1481035,92109,2469478,1924573,=,32.3,%,0,Ae,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Ae,=,32.3,%,,
14788839,1369352,84174,2136877,527035,=,3.603,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,3.602616099,%,,
15242288,1474948,91633,2294351,1841365,=,6.1,nM,1,IC50,,,0,8.21,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.1,nM,,
14731024,1362707,84018,2116980,1759841,=,25703.96,nM,1,IC50,,,0,4.59,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pIC50,=,4.59,,,
14742969,1363918,84030,2118542,1761074,=,20.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,20.0,ug ml-1,,
15624839,1500655,92619,2483563,1948672,,,,0,Inhibition,Active,,0,,BAO_0000376,,,,,,1,INH,,,,,
14928505,1390330,85871,2173230,1052567,=,-29.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,-29.0,%,,
14673922,1348964,83272,2102445,7501,>,200000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,200.0,uM,,
15189504,1468440,91361,2286634,1835071,=,100.0,nM,1,IC50,,,0,7.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.1,uM,,
14793027,1369374,84174,2136785,531479,=,14.89,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,14.89212008,%,,
15084897,1449014,90791,2255640,1787664,,,,0,GI,Not Active,,0,,BAO_0000181,,,,,,1,GI,,,,,
15183140,1463766,91249,2283341,1832420,>,10.0,ug.mL-1,1,IC50,,,0,,BAO_0000190,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC50,>,10.0,ug ml-1,,
15608109,1496190,92366,2480638,1946192,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10000.0,nM,,
14700935,1359349,83682,2108576,1753334,,,,0,Inhibition,Active,,0,,BAO_0000376,,,,,,1,INH,,,,,
15366054,1479056,91873,2328540,531649,=,5.15,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,5.15,%,,
14707712,1359202,83506,2107709,1752662,=,1.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.0,ug ml-1,,
15012103,1451196,90514,2261462,1792018,=,4.6,,1,LogP,,,0,,BAO_0002130,,,,,,1,logP,=,4.6,,,
15208927,1472663,91557,2292599,1839886,=,9.6,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,9.6,%,,
15217573,1470957,91569,2293209,1840394,,,,0,Inhibition,Dose-dependent effect,,0,,BAO_0000376,,,,,,1,INH,,,,,
15249440,1478068,91786,2296623,1843207,,,,0,Drug uptake,Not Active,,0,,BAO_0000179,,,,,,1,Drug uptake,,,,,
15522561,1495346,51887,1157558,201284,,39810.7,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,39.8107,uM,,
16460236,1551224,97883,2747417,2061086,>,150000.0,nM,1,EC50,,Outside typical range,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,150.0,uM,,
15540773,1495346,51887,1301956,1009076,,39810.7,nM,1,Potency,active,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,39.8107,uM,,
15286632,1479041,91871,2302494,1847912,=,75.9,nM,1,IC50,,,0,7.12,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,21,IC50,=,0.0759,uM,,
15246645,1477383,91737,2296973,1843518,=,22.0,nM,1,IC50,,,1,7.66,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,22.0,nM,,
15222664,1471891,91506,2293470,1840614,,,,0,Activity,Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
14726988,1365238,83788,2117423,1760202,=,282.9,nM,1,Ki,,,0,6.55,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,282.9,nM,,
15159239,1462613,91030,2280423,1830132,=,7.15,%,0,GI,,,0,,BAO_0000096,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,GI,=,7.15,%,,
15747980,1522876,93780,2508483,1969323,=,56.0,ug,0,ID50,,Non standard unit for type,0,,BAO_0000179,UO_0000023,,,,,1,ID50,=,56.0,ug,,
15693951,1511920,93213,2497045,1959779,=,1.3,,0,FC,,,0,,BAO_0000179,,,,,,1,FC,=,1.3,,,
15632612,1501613,92593,2484831,1949622,=,103.0,nM,1,IC50,,,0,6.99,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.103,uM,,
14726229,1364237,83984,2113820,1757217,=,190.0,nM,1,Kb,,,0,,BAO_0000587,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kb,=,190.0,nM,,
15464426,1487018,92052,2470292,1925519,=,29401.0,ng/g,0,Compound recovery,,,0,,BAO_0000179,,,,,,1,Compound recovery,=,29401.0,ng/g,,
15483930,1495388,51887,2046352,1404323,,707.9,nM,1,AC50,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,AC50,,0.7079,uM,,
15535579,1495291,51887,1151386,734259,,7298.0,nM,1,IC50,active,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,IC50,,7.298,uM,,
16331741,1528030,94357,2566648,2023339,=,137.0,nM,1,IC50,248338,,0,6.86,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,137.0,nM,,
15378916,1479237,91877,2421386,1859823,=,-6.431,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-6.431102773,%,,
15692932,1513544,93211,2496321,1959198,=,94.3,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,94.3,%,,
15010532,1447589,90302,2265398,1781088,>,50000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,50.0,uM,,
15202659,1467056,91347,2289606,773977,,,,0,IC50,Not Determined,,0,,BAO_0000190,,,,,,1,IC50,,,,,
14805899,1369399,84176,2137504,529030,=,-0.0414,,0,Relative Growth,,,0,,BAO_0000179,,,,,,17,Relative Growth,=,-0.0414,,,
15176082,1465837,91230,2283145,1832244,,,,0,Selectivity Index,Not Determined,,0,,BAO_0000179,,,,,,1,Selectivity Index,,,,,
15705087,1513963,93345,2499831,1962038,=,77.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,77.0,%,,
16355589,1535100,94046,2521344,383208,=,73.7,nM,1,IC50,213945,,0,7.13,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,73.7,nM,,
15134958,1433371,89580,2275103,1796451,=,340.25,mm,1,IZ,,Outside typical range,0,,BAO_0003039,UO_0000016,http://qudt.org/vocab/unit#Millimeter,,,,1,IZ,=,340.25,mm,,
15164640,1465713,91114,2285482,1834128,=,2.35,mM,0,Activity,,,0,,BAO_0000181,UO_0000063,http://www.openphacts.org/units/Millimolar,,,,1,Activity,=,2.35,mM,,
15646107,1504712,92840,2488258,1952451,=,66.8,nM,1,Ki,,,0,7.17,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,66.8,nM,,
15665897,1509288,93044,2493522,1956815,=,27.8,nM,1,IC50,,,0,7.56,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,27.8,nM,,
15624361,1500277,92658,2484250,389695,=,0.0,degrees C,1,Delta Tm,,,0,,BAO_0000179,UO_0000027,http://qudt.org/vocab/unit#DegreeCelsius,,,,1,deltaTm,=,0.0,degrees C,,
15623875,1500581,92615,2483477,27912,=,6800.0,nM,1,IC50,,,0,5.17,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.8,uM,,
15239600,1474325,91663,2294716,1841667,,,,0,MIC,Not Active,,0,,BAO_0002146,,,,,,1,MIC,,,,,
15506643,1495346,51887,1041098,771948,,22387.2,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,22.3872,uM,,
15609440,1496405,92323,2479774,1945507,>,717.0,nM,1,GI50,,,0,,BAO_0000189,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,GI50,>,717.0,nM,,
16410100,1541065,97534,2737927,2053227,=,44.0,,0,Ratio IC50,,,0,,BAO_0000179,,,,,,1,Ratio IC50,=,44.0,,,
15185907,1465252,91165,2284417,8062,=,6.4,nM,1,GI50,,,0,,BAO_0000189,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,GI50,=,0.0064,uM,,
15348467,1479056,91873,2323774,537979,=,13.21,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,13.21,%,,
15514240,1495346,51887,1035626,1007512,,19952.6,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,19.9526,uM,,
15054575,1452896,90364,2259141,1781611,=,24700.0,nM,1,Ki,,,0,4.61,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,24700.0,nM,,
16304506,1536365,94306,2522751,1981999,=,8999.0,nM,1,Ki,245272,,0,5.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,Ki,=,8999.0,nM,,
14763687,1369278,84147,2129885,1525569,,3.02,,1,LogD7.4,,,0,,BAO_0000179,,,,,,27,LogD7.4,,3.02,,,
15390298,1479237,91877,2404142,1920688,=,-6.353,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-6.352723664,%,,
15485738,1495346,51887,993234,874694,,31622.8,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,31.6228,uM,,
15695945,1512235,93252,2497912,1960486,=,110.0,,0,Ratio Ki,,,0,,BAO_0000179,,,,,,1,Ratio Ki,=,110.0,,,
16323393,1534767,94149,2521819,1981146,=,0.77,nM,1,IC50,221330,,0,9.11,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,0.77,nM,,
15260400,1478952,39142,2299237,430171,=,1.5,degrees C,0,Thermal melting change,,,0,,BAO_0000179,UO_0000027,http://qudt.org/vocab/unit#DegreeCelsius,,,,1,Thermal melting change,=,1.5,degrees C,,
15099928,1438900,89281,2247194,1792323,,,,0,Activity,Non-toxic,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15763214,1524937,93938,2511116,1971507,=,8.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,8.0,ug ml-1,,
15375956,1479237,91877,2456434,1869844,=,3.592,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,3.591511187,%,,
15288950,1479046,91871,2302695,1848110,=,9.1,nm s-1,0,Permeability,,,0,,BAO_0002808,,,,,,21,Permeability,=,9.1,nm s-1,,
15247610,1477388,91737,2296990,1843535,=,3.6,,1,LogD,,,0,,BAO_0002129,,,,,,1,logD,=,3.6,,,
15148227,1460519,90871,2277554,1827767,=,100.0,nM,1,IC50,,,0,7.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.1,uM,,
14783729,1369381,84174,2136846,584621,=,94.66,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,94.66427932,%,,
14738705,1366806,83796,2117825,1760514,=,120.0,nM,1,Ki,,,0,6.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,120.0,nM,,
15729922,1519700,93556,2503764,1603337,=,32.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,32.0,%,,
16442875,1548698,97693,2746582,2060318,=,76.7,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,76.7,%,,
15383487,1479237,91877,2434824,1866588,=,-12.01,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-12.00524599,%,,
15726279,1517026,93489,2501567,1963545,=,53400.0,nM,1,IC50,,,0,4.27,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,53.4,uM,,
15707530,1514980,93323,2498619,1961064,>,128000.0,nM,1,MIC,,,0,,BAO_0002146,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,MIC,>,128.0,uM,,
15097640,1438508,89606,2249630,1794501,=,60.0,nM,1,EC50,,,0,7.22,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,0.06,uM,,
16454217,1550338,97871,2747025,2060768,=,3.04,,1,LogD,,,0,,BAO_0002129,,,,,,1,logD,=,3.04,,,
15665050,1507481,92985,2490408,1954108,=,48.0,hr,1,T1/2,,,0,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,,,,1,t1/2,=,48.0,hr,,
15558714,1495346,51887,1197452,723185,,1000.0,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,1.0,uM,,
15556653,1495346,51887,1366579,1101993,,31622.8,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,31.6228,uM,,
15127010,1458724,90779,2249117,298290,=,65.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,65.0,%,,
16260964,1528149,94711,2580323,2036253,=,0.7,nM,1,IC50,284959,,0,9.15,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,0.7,nM,,
15728713,1520923,93531,2503283,1964929,,,,0,Inhibition,Not Active,,0,,BAO_0000376,,,,,,1,INH,,,,,
15122624,1452431,90813,2263917,557979,<=,0.5,,0,Ratio IC50,,,0,,BAO_0000179,,,,,,1,Ratio IC50,<=,0.5,,,
16441549,1548405,97835,2745296,2059266,=,9.7,mm,1,IZ,,,0,,BAO_0003039,UO_0000016,http://qudt.org/vocab/unit#Millimeter,,,,1,DIZ,=,9.7,mm,,
16434563,1548275,97722,2744376,2337392,=,20.0,nM,1,EC50,,,0,7.7,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,20.0,nM,,
15635801,1503202,92744,2485392,1248606,=,92.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,92.0,%,,
15071783,1435307,89303,2255900,1792503,>,64000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,64.0,uM,,
15398715,1479237,91877,2456254,1867308,=,0.7442,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,0.744240593,%,,
16300098,1528126,94994,2549443,2007019,>,10000.0,nM,1,IC50,320474,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,>,10000.0,nM,,
16455267,1552163,97901,2748256,2061733,=,9730.0,nM,1,IC50,,,0,5.01,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,9.73,uM,,
15190366,1469500,91298,2285741,1622310,=,47.0,nM,1,IC50,,,0,7.33,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,47.0,nM,,
15233734,1474900,91722,2295888,1842641,=,14800.0,nM,1,IC50,,,0,4.83,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,14.8,uM,,
16379164,1540019,97300,2736041,2337428,=,0.25,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.25,ug ml-1,,
15678467,1511486,93166,2494100,1957315,,,,0,Activity,Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15072226,1432222,89382,2258043,1794773,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.0,uM,,
15133274,1433045,89337,2272542,1790278,=,3740.0,nM,1,MIC,,,0,,BAO_0002146,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,MIC,=,3.74,uM,,
15639237,1504365,92716,2485418,1950168,>,100000.0,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,100.0,uM,,
15525909,1495346,51887,1193950,962709,,2818.4,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,2.8184,uM,,
15448288,1486769,92000,2468211,3859,=,96900.0,nM,1,Kd,,,0,4.01,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kd,=,9.69,10'-5M,,
15479968,1495379,51887,1054461,878364,,446.7,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,0.4467,uM,,
15667393,1509383,93088,2493288,1956623,=,17.0,nM,1,IC50,,,0,7.77,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,17.0,nM,,
14734581,1363723,83886,2117977,1760635,=,32.0,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,=,32.0,ug ml-1,,
15519481,1495346,51887,1203466,935709,,2238.7,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,2.2387,uM,,
15766837,1525418,93949,2511866,1972098,=,536.0,ug.mL-1,1,Solubility,,,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Kinetic_solubility,=,536.0,ug ml-1,,
15605609,1495909,92398,2479727,1945468,>,1000.0,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,1.0,uM,,
15595910,1495405,51887,2038422,1674137,,22387.2,nM,1,AC50,active,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,AC50,,22.3872,uM,,
15613973,1497725,92517,2483155,1948308,=,32.0,%,1,Stability,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Stability,=,32.0,%,,
15579021,1495275,51887,2474797,1942084,=,13030.0,nM,1,AC50,active,,0,4.88,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,AC50,=,13.03,uM,,
15097980,1441662,89667,2266796,1823348,,,,0,IC50,Not Determined,,0,,BAO_0000190,,,,,,1,IC50,,,,,
16408578,1541716,97493,2739933,2054905,=,5700.0,nM,1,EC50,,,0,5.24,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,5.7,uM,,
15588146,1495346,51887,1129788,1679063,,3548.1,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,3.5481,uM,,
15650927,1505697,92816,2488555,5295,=,3000.0,nM,1,IC50,,,0,5.52,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.0,uM,,
15544414,1495346,51887,1019939,967065,,631.0,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,0.631,uM,,
15582734,1495276,51887,2474146,1941693,=,6140.0,nM,1,AC50,active,,0,5.21,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,AC50,=,6.14,uM,,
15733507,1521699,93538,2503459,1965072,=,17670.0,nM,1,IC50,,,0,4.75,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,17.67,uM,,
15633134,1502972,92739,2485754,1950452,=,125.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,125.0,ug ml-1,,
15331429,1479053,91873,2316502,539489,>,12000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,32,IC50,>,12000.0,nM,,
14795228,1369365,84174,2136937,1340300,=,-56.21,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,-56.21462531,%,,
15463126,1482208,92077,2468672,311715,=,404.0,ng.hr.mL-1,1,AUC,,,0,,BAO_0002120,,,,,,1,AUC,=,404.0,ng.hr/ml,,
14786056,1369382,84174,2136722,589139,=,101.62,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,101.6153112,%,,
15710387,1515136,93326,2498826,1961239,=,1.56,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.56,mg/L,,
15198384,1469048,91372,2287546,1835864,=,560.0,nM,0,ED50,,Non standard unit for type,0,,BAO_0003036,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,ED50,=,560.0,nM,,
15371081,1479058,91873,2322618,531596,=,6.22,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,6.22,%,,
14674987,1347426,83276,2102969,1748926,,,,0,Activity,Non-toxic,,0,,BAO_0000375,,,,,,1,Activity,,,,,
16447552,1549642,97704,2746343,434834,=,2490.0,nM,1,IC50,,,0,5.6,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.49,uM,,
15458569,1484752,92120,2468199,1923902,<,0.01,pmol/min,0,Drug metabolism,,,0,,BAO_0000179,,,,,,1,Drug metabolism,<,0.01,pmol/min,,
15658391,1507059,92926,2490388,1954095,>,5000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,5000.0,nM,,
14797811,1369367,84174,2136591,589826,=,89.98,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,89.9790631,%,,
15760243,1524265,93814,2508158,1969053,=,750.0,nM,1,IC50,,,0,6.12,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.75,uM,,
15366890,1479057,91873,2326026,699582,=,1.45,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,1.45,%,,
15108146,1432753,89777,2249853,1795516,=,450.0,nM,1,IC50,,,0,6.35,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.45,uM,,
15669437,1508333,93060,2492895,1608892,=,0.59,ug.mL-1,1,IC50,,,0,,BAO_0000190,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC50,=,0.59,ug ml-1,,
15250691,1476421,91819,2297957,1844329,=,2.93,hr,1,T1/2,,,0,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,,,,1,t1/2,=,2.93,hr,,
16334716,1528847,94535,2517344,1977047,=,12.0,nM,1,Ki,269165,,0,7.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,Ki,=,12.0,nM,,
16352388,1527981,94251,2540140,1998090,=,0.2805,nM,1,Ki,233651,,0,9.55,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,Ki,=,0.280473,nM,,
15569750,1495346,51887,1266966,986743,,31622.8,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,31.6228,uM,,
15440215,1479237,91877,2463380,1910498,=,-8.427,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-8.427299703,%,,
16402250,1542029,97399,2739212,2054302,=,9250.0,nM,1,Ki,,,0,5.03,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,9250.0,nM,,
15602218,1496976,92377,2480936,1946443,<,1.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,<,1.0,%,,
15221625,1471962,91545,2291647,1839121,=,12.61,,0,Ratio IC50,,,0,,BAO_0000179,,,,,,1,Ratio IC50,=,12.61,,,
15213741,1473514,91472,2290263,1838028,=,61.0,%,0,Emax,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Emax,=,61.0,%,,
15266519,1478950,39142,705193,430090,=,0.3,degrees C,0,Thermal melting change,,,0,,BAO_0000179,UO_0000027,http://qudt.org/vocab/unit#DegreeCelsius,,,,1,Thermal melting change,=,0.3,degrees C,,
14733706,1366374,83757,2114697,1757906,=,0.5,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,=,0.5,ug ml-1,,
15752661,1523653,93723,2507174,1968187,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,
14805325,1369398,84176,2137452,586418,=,0.0008,,0,Relative Growth,,,0,,BAO_0000179,,,,,,17,Relative Growth,=,0.0008,,,
15592642,1495421,51887,2042791,866544,,35.48,uM,0,Ac50,active,,0,,BAO_0000186,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,7,Ac50,,35.48133892,uM,,
