id,name
0000971,"tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate"
0000972,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery
0000973,posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery
0000974,Prp19 complex
0000976,transcription cis-regulatory region binding
0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding
0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding
0000979,RNA polymerase II core promoter sequence-specific DNA binding
0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
0000984,bacterial-type RNA polymerase transcription regulatory region sequence-specific DNA binding
0000985,bacterial-type RNA polymerase core promoter sequence-specific DNA binding
0000986,bacterial-type cis-regulatory region sequence-specific DNA binding
0000987,cis-regulatory region sequence-specific DNA binding
0000988,"obsolete transcription factor activity, protein binding"
0000989,"obsolete transcription factor activity, transcription factor binding"
0000990,"obsolete transcription factor activity, core RNA polymerase binding"
0000991,"obsolete transcription factor activity, core RNA polymerase II binding"
0000992,RNA polymerase III cis-regulatory region sequence-specific DNA binding
0000993,RNA polymerase II complex binding
0000994,RNA polymerase III core binding
0000995,RNA polymerase III general transcription initiation factor activity
0001000,bacterial-type RNA polymerase core enzyme binding
0001001,mitochondrial single-subunit type RNA polymerase binding
0001002,RNA polymerase III type 1 promoter sequence-specific DNA binding
0001003,RNA polymerase III type 2 promoter sequence-specific DNA binding
0001004,obsolete RNA polymerase III transcription regulator recruiting activity
0001006,RNA polymerase III type 3 promoter sequence-specific DNA binding
0001007,"obsolete transcription factor activity, RNA polymerase III transcription factor binding"
0001010,RNA polymerase II sequence-specific DNA-binding transcription factor recruiting activity
0001011,"obsolete transcription factor activity, sequence-specific DNA binding, RNA polymerase recruiting"
0001014,snoRNA transcription by RNA polymerase III
0001015,snoRNA transcription by RNA polymerase II
0001016,RNA polymerase III transcription regulatory region sequence-specific DNA binding
0001018,mitochondrial promoter sequence-specific DNA binding
0001019,plastid promoter transcription regulatory region sequence-specific DNA binding
0001025,RNA polymerase III general transcription initiation factor binding
0001026,obsolete TFIIIB-type transcription factor activity
0001027,obsolete RNA polymerase III type 1 promoter TFIIIB-type transcription factor activity
0001028,obsolete RNA polymerase III type 2 promoter TFIIIB-type transcription factor activity
0001029,obsolete RNA polymerase III type 3 promoter TFIIIB-type transcription factor activity
0001039,RNA polymerase III hybrid type promoter sequence-specific DNA binding
0001040,obsolete RNA polymerase III hybrid type promoter TFIIIB-type transcription factor activity
0001042,RNA polymerase I core binding
0001046,core promoter sequence-specific DNA binding
0001048,RNA polymerase IV core binding
0001049,RNA polymerase V core binding
0001050,single-subunit type RNA polymerase binding
0001051,plastid single-subunit type RNA polymerase binding
0001052,plastid PEP RNA polymerase core enzyme binding
0001054,RNA polymerase I activity
0001055,RNA polymerase II activity
0001056,RNA polymerase III activity
0001057,RNA polymerase IV activity
0001058,RNA polymerase V activity
0001059,transcription by RNA polymerase IV
0001060,transcription by RNA polymerase V
0001061,obsolete bacterial-type RNA polymerase activity
0001062,obsolete plastid PEP-A RNA polymerase activity
0001063,obsolete plastid PEP-B RNA polymerase activity
0001064,single subunit type RNA polymerase activity
0001065,mitochondrial single subunit type RNA polymerase activity
0001066,plastid single subunit type RNA polymerase activity
0001067,transcription regulatory region nucleic acid binding
0001068,transcription regulatory region RNA binding
0001069,regulatory region RNA binding
0001070,RNA-binding transcription regulator activity
0001072,"transcription antitermination factor activity, RNA binding"
0001073,"transcription antitermination factor activity, DNA binding"
0001074,"obsolete transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding involved in preinitiation complex assembly"
0001076,"obsolete transcription factor activity, RNA polymerase II transcription factor binding"
0001079,nitrogen catabolite regulation of transcription from RNA polymerase II promoter
0001080,nitrogen catabolite activation of transcription from RNA polymerase II promoter
0001081,nitrogen catabolite repression of transcription from RNA polymerase II promoter
0001082,"obsolete transcription factor activity, RNA polymerase I transcription factor binding"
0001083,"obsolete transcription factor activity, RNA polymerase II basal transcription factor binding"
0001084,"obsolete transcription factor activity, TFIID-class binding"
0001086,"obsolete transcription factor activity, TFIIA-class binding"
0001087,"obsolete transcription factor activity, TFIIB-class binding"
0001088,"obsolete transcription factor activity, TFIIE-class binding"
0001089,"obsolete transcription factor activity, TFIIF-class transcription factor binding"
0001090,"obsolete transcription factor activity, TFIIH-class binding"
0001091,RNA polymerase II general transcription initiation factor binding
0001092,TFIIA-class transcription factor complex binding
0001093,TFIIB-class transcription factor binding
0001094,TFIID-class transcription factor complex binding
0001095,TFIIE-class transcription factor complex binding
0001096,TFIIF-class transcription factor complex binding
0001097,TFIIH-class transcription factor complex binding
0001098,basal transcription machinery binding
0001099,basal RNA polymerase II transcription machinery binding
0001100,negative regulation of exit from mitosis
0001101,response to acid chemical
0001108,bacterial-type RNA polymerase holo enzyme binding
0001109,promoter clearance during DNA-templated transcription
0001110,promoter clearance from RNA polymerase III promoter
0001111,promoter clearance from RNA polymerase II promoter
0001112,DNA-templated transcription open complex formation
0001113,transcription open complex formation at RNA polymerase II promoter
0001114,protein-DNA-RNA complex
0001115,protein-DNA-RNA complex subunit organization
0001116,protein-DNA-RNA complex assembly
0001117,protein-DNA-RNA complex disassembly
0001118,transcription ternary complex disassembly
0001119,protein-DNA-RNA complex remodeling
0001120,protein-DNA complex remodeling
0001121,bacterial transcription
0001122,promoter clearance from bacterial-type RNA polymerase promoter
0001123,transcription initiation from bacterial-type RNA polymerase promoter
0001124,transcription elongation from bacterial-type RNA polymerase promoter
0001125,transcription termination from bacterial-type RNA polymerase promoter
0001126,bacterial-type RNA polymerase preinitiation complex assembly
0001127,transcription open complex formation at bacterial-type RNA polymerase promoter
0001128,obsolete RNA polymerase II transcription coactivator activity involved in preinitiation complex assembly
0001129,"obsolete RNA polymerase II transcription factor activity, TBP-class protein binding, involved in preinitiation complex assembly"
0001132,"obsolete RNA polymerase II transcription factor activity, TBP-class protein binding"
0001134,obsolete transcription regulator recruiting activity
0001135,obsolete RNA polymerase II transcription regulator recruiting activity
0001139,RNA polymerase II complex recruiting activity
0001147,transcription termination site sequence-specific DNA binding
0001149,"obsolete transcription factor activity, bacterial-type RNA polymerase termination site sequence-specific binding"
0001152,"obsolete transcription factor activity, RNA polymerase III type 1 promoter sequence-specific binding, TFIIIC recruiting"
0001153,"obsolete transcription factor activity, RNA polymerase III transcription factor recruiting"
0001154,TFIIIB-class transcription factor complex binding
0001155,TFIIIA-class transcription factor binding
0001156,TFIIIC-class transcription factor complex binding
0001161,intronic transcription regulatory region sequence-specific DNA binding
0001162,RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding
0001163,RNA polymerase I transcription regulatory region sequence-specific DNA binding
0001164,RNA polymerase I core promoter sequence-specific DNA binding
0001165,RNA polymerase I cis-regulatory region sequence-specific DNA binding
0001167,"obsolete RNA polymerase I transcription factor activity, sequence-specific DNA binding"
0001168,"obsolete transcription factor activity, RNA polymerase I upstream control element sequence-specific binding"
0001169,"obsolete transcription factor activity, RNA polymerase I CORE element sequence-specific binding"
0001170,"obsolete transcription factor activity, RNA polymerase I enhancer sequence-specific binding"
0001171,reverse transcription
0001172,"transcription, RNA-templated"
0001173,DNA-templated transcriptional start site selection
0001174,transcriptional start site selection at RNA polymerase II promoter
0001175,transcriptional start site selection at RNA polymerase III promoter
0001176,transcriptional start site selection at bacterial-type RNA polymerase promoter
0001177,regulation of transcription open complex formation at RNA polymerase II promoter
0001178,regulation of transcriptional start site selection at RNA polymerase II promoter
0001179,RNA polymerase I general transcription initiation factor binding
0001181,RNA polymerase I general transcription initiation factor activity
0001182,promoter clearance from RNA polymerase I promoter
0001183,transcription elongation from RNA polymerase I promoter for nuclear large rRNA transcript
0001184,promoter clearance from RNA polymerase I promoter for nuclear large rRNA transcript
0001186,obsolete RNA polymerase I transcription regulator recruiting activity
0001188,RNA polymerase I preinitiation complex assembly
0001190,"obsolete transcriptional activator activity, RNA polymerase II transcription factor binding"
0001191,"obsolete transcriptional repressor activity, RNA polymerase II transcription factor binding"
0001192,maintenance of transcriptional fidelity during DNA-templated transcription elongation
0001193,maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter
0001194,maintenance of transcriptional fidelity during DNA-templated transcription elongation from bacterial-type RNA polymerase promoter
0001195,maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase III promoter
0001196,regulation of mating-type specific transcription from RNA polymerase II promoter
0001197,positive regulation of mating-type specific transcription from RNA polymerase II promoter
0001198,negative regulation of mating-type specific transcription from RNA polymerase II promoter
0001207,histone displacement
0001208,histone H2A-H2B dimer displacement
0001216,DNA-binding transcription activator activity
0001217,DNA-binding transcription repressor activity
0001221,transcription coregulator binding
0001222,transcription corepressor binding
0001223,transcription coactivator binding
0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific"
0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific"
0001300,obsolete chronological cell aging
0001301,progressive alteration of chromatin involved in cell aging
0001302,obsolete replicative cell aging
0001303,obsolete nucleolar fragmentation involved in replicative aging
0001304,obsolete progressive alteration of chromatin involved in replicative cell aging
0001305,obsolete progressive alteration of chromatin involved in chronological cell aging
0001306,age-dependent response to oxidative stress
0001307,obsolete extrachromosomal circular DNA accumulation involved in replicative cell aging
0001308,obsolete negative regulation of chromatin silencing involved in replicative cell aging
0001309,obsolete age-dependent telomere shortening
0001310,obsolete extrachromosomal rDNA circle accumulation involved in replicative cell aging
0001311,obsolete formation of extrachromosomal circular rDNA by homologous recombination involved in replicative cell aging
0001312,obsolete replication of extrachromosomal rDNA circles involved in replicative cell aging
0001313,obsolete formation of extrachromosomal circular DNA involved in replicative cell aging
0001314,obsolete replication of extrachromosomal circular DNA involved in replicative cell aging
0001315,age-dependent response to reactive oxygen species
0001316,obsolete age-dependent response to reactive oxygen species involved in replicative cell aging
0001317,obsolete accumulation of oxidatively modified proteins involved in replicative cell aging
0001318,obsolete formation of oxidatively modified proteins involved in replicative cell aging
